date,coin,market_capitalization_in_usd
9/9/2019,ETHERIUM,19531256644.0
9/10/2019,ETHERIUM,19340677279.0
9/11/2019,ETHERIUM,19177575307.0
9/12/2019,ETHERIUM,19480282266.0
9/13/2019,ETHERIUM,19554530056.0
9/14/2019,ETHERIUM,20320121902.0
9/15/2019,ETHERIUM,20414013910.0
9/16/2019,ETHERIUM,21277376292.0
9/17/2019,ETHERIUM,22558065692.0
9/18/2019,ETHERIUM,22715476816.0
9/19/2019,ETHERIUM,23887092068.0
9/20/2019,ETHERIUM,23419282706.0
9/21/2019,ETHERIUM,23239383806.0
9/22/2019,ETHERIUM,22762531859.0
9/23/2019,ETHERIUM,21705620817.0
9/24/2019,ETHERIUM,18171096119.0
9/25/2019,ETHERIUM,18325332284.0
9/26/2019,ETHERIUM,17948652110.0
9/27/2019,ETHERIUM,18787159117.0
9/28/2019,ETHERIUM,18758777868.0
9/29/2019,ETHERIUM,18335225931.0
9/30/2019,ETHERIUM,19379914104.0
10/1/2019,ETHERIUM,19072078358.0
10/2/2019,ETHERIUM,19516786183.0
10/3/2019,ETHERIUM,18950671630.0
10/4/2019,ETHERIUM,19032647257.0
10/5/2019,ETHERIUM,19032954336.0
10/6/2019,ETHERIUM,18351456741.0
10/7/2019,ETHERIUM,19558183241.0
10/8/2019,ETHERIUM,19524626055.0
10/9/2019,ETHERIUM,20992694654.0
10/10/2019,ETHERIUM,20708294401.0
10/11/2019,ETHERIUM,19557135399.0
10/12/2019,ETHERIUM,19496576967.0
10/13/2019,ETHERIUM,19623873247.0
10/14/2019,ETHERIUM,20172029262.0
10/15/2019,ETHERIUM,19499881803.0
10/16/2019,ETHERIUM,18930329980.0
10/17/2019,ETHERIUM,19157102787.0
10/18/2019,ETHERIUM,18733179055.0
10/19/2019,ETHERIUM,18571275922.0
10/20/2019,ETHERIUM,18960460615.0
10/21/2019,ETHERIUM,18855669093.0
10/22/2019,ETHERIUM,18540097818.0
10/23/2019,ETHERIUM,17466401721.0
10/24/2019,ETHERIUM,17436144751.0
10/25/2019,ETHERIUM,19619024349.0
10/26/2019,ETHERIUM,19465304291.0
10/27/2019,ETHERIUM,19993191638.0
10/28/2019,ETHERIUM,19805137190.0
10/29/2019,ETHERIUM,20676078434.0
10/30/2019,ETHERIUM,19860089769.0
10/31/2019,ETHERIUM,19770762290.0
11/1/2019,ETHERIUM,19874161257.0
11/2/2019,ETHERIUM,19837147560.0
11/3/2019,ETHERIUM,19721195071.0
11/4/2019,ETHERIUM,20171089547.0
11/5/2019,ETHERIUM,20518676029.0
11/6/2019,ETHERIUM,20774867851.0
11/7/2019,ETHERIUM,20258242192.0
11/8/2019,ETHERIUM,19964272573.0
11/9/2019,ETHERIUM,20066928432.0
11/10/2019,ETHERIUM,20512236272.0
11/11/2019,ETHERIUM,20012596600.0
11/12/2019,ETHERIUM,20249264554.0
11/13/2019,ETHERIUM,20409605331.0
11/14/2019,ETHERIUM,20057345709.0
11/15/2019,ETHERIUM,19541082963.0
11/16/2019,ETHERIUM,19792798443.0
11/17/2019,ETHERIUM,19962638064.0
11/18/2019,ETHERIUM,19338575929.0
11/19/2019,ETHERIUM,19055434735.0
11/20/2019,ETHERIUM,18946251669.0
11/21/2019,ETHERIUM,17462081475.0
11/22/2019,ETHERIUM,16274081420.0
11/23/2019,ETHERIUM,16553182891.0
11/24/2019,ETHERIUM,15386734417.0
11/25/2019,ETHERIUM,15930399707.0
11/26/2019,ETHERIUM,16082214168.0
11/27/2019,ETHERIUM,16660766598.0
11/28/2019,ETHERIUM,16419242982.0
11/29/2019,ETHERIUM,16773980284.0
11/30/2019,ETHERIUM,16532206751.0
12/1/2019,ETHERIUM,16464810252.0
12/2/2019,ETHERIUM,16213430932.0
12/3/2019,ETHERIUM,16042513007.0
12/4/2019,ETHERIUM,15851869192.0
12/5/2019,ETHERIUM,16106591214.0
12/6/2019,ETHERIUM,16182094051.0
12/7/2019,ETHERIUM,16054885075.0
12/8/2019,ETHERIUM,16418332795.0
12/9/2019,ETHERIUM,16043142657.0
12/10/2019,ETHERIUM,15862096883.0
12/11/2019,ETHERIUM,15584410423.0
12/12/2019,ETHERIUM,15760761090.0
12/13/2019,ETHERIUM,15747768043.0
12/14/2019,ETHERIUM,15448990462.0
12/15/2019,ETHERIUM,15500840693.0
12/16/2019,ETHERIUM,14421187891.0
12/17/2019,ETHERIUM,13237868779.0
12/18/2019,ETHERIUM,14478842240.0
12/19/2019,ETHERIUM,13931158618.0
12/20/2019,ETHERIUM,13973088529.0
12/21/2019,ETHERIUM,13852322033.0
12/22/2019,ETHERIUM,14394640676.0
12/23/2019,ETHERIUM,13933130466.0
12/24/2019,ETHERIUM,13917260085.0
12/25/2019,ETHERIUM,13615970041.0
12/26/2019,ETHERIUM,13663869134.0
12/27/2019,ETHERIUM,13760400045.0
12/28/2019,ETHERIUM,13964141743.0
12/29/2019,ETHERIUM,14685535888.0
12/30/2019,ETHERIUM,14321315329.0
12/31/2019,ETHERIUM,14019789564.0
1/1/2020,ETHERIUM,14179620093.0
1/2/2020,ETHERIUM,13828388490.0
1/3/2020,ETHERIUM,14601654729.0
1/4/2020,ETHERIUM,14630731356.0
1/5/2020,ETHERIUM,14734260130.0
1/6/2020,ETHERIUM,15719385892.0
1/7/2020,ETHERIUM,15640564381.0
1/8/2020,ETHERIUM,15383007551.0
1/9/2020,ETHERIUM,15013734415.0
1/10/2020,ETHERIUM,15705453489.0
1/11/2020,ETHERIUM,15604367250.0
1/12/2020,ETHERIUM,15890489274.0
1/13/2020,ETHERIUM,15724539631.0
1/14/2020,ETHERIUM,18145716457.0
1/15/2020,ETHERIUM,18126744830.0
1/16/2020,ETHERIUM,17932157512.0
1/17/2020,ETHERIUM,18697635815.0
1/18/2020,ETHERIUM,19141735601.0
1/19/2020,ETHERIUM,18238394008.0
1/20/2020,ETHERIUM,18255488041.0
1/21/2020,ETHERIUM,18503243947.0
1/22/2020,ETHERIUM,18327614940.0
1/23/2020,ETHERIUM,17740382342.0
1/24/2020,ETHERIUM,17752547989.0
1/25/2020,ETHERIUM,17565862413.0
1/26/2020,ETHERIUM,18294489565.0
1/27/2020,ETHERIUM,18600541811.0
1/28/2020,ETHERIUM,19187626398.0
1/29/2020,ETHERIUM,19124399289.0
1/30/2020,ETHERIUM,20175746449.0
1/31/2020,ETHERIUM,19730021910.0
2/1/2020,ETHERIUM,20104716996.0
2/2/2020,ETHERIUM,20636907529.0
2/3/2020,ETHERIUM,20742848491.0
2/4/2020,ETHERIUM,20628773379.0
2/5/2020,ETHERIUM,22477575742.0
2/6/2020,ETHERIUM,23326944444.0
2/7/2020,ETHERIUM,24427403242.0
2/8/2020,ETHERIUM,24552143773.0
2/9/2020,ETHERIUM,25047843470.0
2/10/2020,ETHERIUM,24576508892.0
2/11/2020,ETHERIUM,26061071165.0
2/12/2020,ETHERIUM,29244885010.0
2/13/2020,ETHERIUM,29390078108.0
2/14/2020,ETHERIUM,31246702917.0
2/15/2020,ETHERIUM,29078546534.0
2/16/2020,ETHERIUM,28653671392.0
2/17/2020,ETHERIUM,29258562975.0
2/18/2020,ETHERIUM,31123321280.0
2/19/2020,ETHERIUM,28658741207.0
2/20/2020,ETHERIUM,28393811402.0
2/21/2020,ETHERIUM,29196379780.0
2/22/2020,ETHERIUM,28744732199.0
2/23/2020,ETHERIUM,30199786832.0
2/24/2020,ETHERIUM,29037843710.0
2/25/2020,ETHERIUM,27302449385.0
2/26/2020,ETHERIUM,24797542423.0
2/27/2020,ETHERIUM,24876694797.0
2/28/2020,ETHERIUM,25129789100.0
2/29/2020,ETHERIUM,24190816863.0
3/1/2020,ETHERIUM,24031269875.0
3/2/2020,ETHERIUM,25416268974.0
3/3/2020,ETHERIUM,24659542481.0
3/4/2020,ETHERIUM,24648595462.0
3/5/2020,ETHERIUM,25053847969.0
3/6/2020,ETHERIUM,26873626775.0
3/7/2020,ETHERIUM,26187209697.0
3/8/2020,ETHERIUM,22307571242.0
3/9/2020,ETHERIUM,22022599885.0
3/10/2020,ETHERIUM,22102362849.0
3/11/2020,ETHERIUM,21377073265.0
3/12/2020,ETHERIUM,12143917957.0
3/13/2020,ETHERIUM,14834953541.0
3/14/2020,ETHERIUM,13440544621.0
3/15/2020,ETHERIUM,13626823852.0
3/16/2020,ETHERIUM,12152205580.0
3/17/2020,ETHERIUM,12972529569.0
3/18/2020,ETHERIUM,12963115619.0
3/19/2020,ETHERIUM,15132153196.0
3/20/2020,ETHERIUM,14492205428.0
3/21/2020,ETHERIUM,14601932584.0
3/22/2020,ETHERIUM,13493983693.0
3/23/2020,ETHERIUM,14944830432.0
3/24/2020,ETHERIUM,15368322349.0
3/25/2020,ETHERIUM,15004282175.0
3/26/2020,ETHERIUM,15283190455.0
3/27/2020,ETHERIUM,14741811153.0
3/28/2020,ETHERIUM,14450937019.0
3/29/2020,ETHERIUM,13807576535.0
3/30/2020,ETHERIUM,14661311187.0
3/31/2020,ETHERIUM,14729956064.0
4/1/2020,ETHERIUM,14990731879.0
4/2/2020,ETHERIUM,15577136434.0
4/3/2020,ETHERIUM,15642576937.0
4/4/2020,ETHERIUM,15932500517.0
4/5/2020,ETHERIUM,15783917714.0
4/6/2020,ETHERIUM,18726897717.0
4/7/2020,ETHERIUM,18133769083.0
4/8/2020,ETHERIUM,19138519730.0
4/9/2020,ETHERIUM,18808287211.0
4/10/2020,ETHERIUM,17404051137.0
4/11/2020,ETHERIUM,17503514314.0
4/12/2020,ETHERIUM,17750727980.0
4/13/2020,ETHERIUM,17371602605.0
4/14/2020,ETHERIUM,17573510967.0
4/15/2020,ETHERIUM,16906396014.0
4/16/2020,ETHERIUM,19121580177.0
4/17/2020,ETHERIUM,19042305467.0
4/18/2020,ETHERIUM,20800266031.0
4/19/2020,ETHERIUM,20042136927.0
4/20/2020,ETHERIUM,18914582018.0
4/21/2020,ETHERIUM,18969498941.0
4/22/2020,ETHERIUM,20199023450.0
4/23/2020,ETHERIUM,20540584547.0
4/24/2020,ETHERIUM,20761718894.0
4/25/2020,ETHERIUM,21446374559.0
4/26/2020,ETHERIUM,21811751087.0
4/27/2020,ETHERIUM,21759449585.0
4/28/2020,ETHERIUM,21861836532.0
4/29/2020,ETHERIUM,23848478279.0
4/30/2020,ETHERIUM,22910234921.0
5/1/2020,ETHERIUM,23558639807.0
5/2/2020,ETHERIUM,23718858207.0
5/3/2020,ETHERIUM,23273846689.0
5/4/2020,ETHERIUM,22930096291.0
5/5/2020,ETHERIUM,22702822335.0
5/6/2020,ETHERIUM,22467386685.0
5/7/2020,ETHERIUM,23606747651.0
5/8/2020,ETHERIUM,23545623500.0
5/9/2020,ETHERIUM,23366876240.0
5/10/2020,ETHERIUM,20793867006.0
5/11/2020,ETHERIUM,20593814373.0
5/12/2020,ETHERIUM,21051379335.0
5/13/2020,ETHERIUM,22176401181.0
5/14/2020,ETHERIUM,22577916786.0
5/15/2020,ETHERIUM,21647546818.0
5/16/2020,ETHERIUM,22282398180.0
5/17/2020,ETHERIUM,22979026770.0
5/18/2020,ETHERIUM,23833700453.0
5/19/2020,ETHERIUM,23733631011.0
5/20/2020,ETHERIUM,23290759063.0
5/21/2020,ETHERIUM,22084862175.0
5/22/2020,ETHERIUM,22992079535.0
5/23/2020,ETHERIUM,22977451317.0
5/24/2020,ETHERIUM,22477139536.0
5/25/2020,ETHERIUM,22692687075.0
5/26/2020,ETHERIUM,22314236110.0
5/27/2020,ETHERIUM,23054442574.0
5/28/2020,ETHERIUM,24377420748.0
5/29/2020,ETHERIUM,24536687660.0
5/30/2020,ETHERIUM,27072481306.0
5/31/2020,ETHERIUM,25727611146.0
6/1/2020,ETHERIUM,27690866057.0
6/2/2020,ETHERIUM,26371655364.0
6/3/2020,ETHERIUM,27125980069.0
6/4/2020,ETHERIUM,27097433830.0
6/5/2020,ETHERIUM,26729853921.0
6/6/2020,ETHERIUM,26922981130.0
6/7/2020,ETHERIUM,27189398546.0
6/8/2020,ETHERIUM,27368926535.0
6/9/2020,ETHERIUM,27189553096.0
6/10/2020,ETHERIUM,27568884901.0
6/11/2020,ETHERIUM,25702177728.0
6/12/2020,ETHERIUM,26402014079.0
6/13/2020,ETHERIUM,26508567846.0
6/14/2020,ETHERIUM,25848929527.0
6/15/2020,ETHERIUM,25747471930.0
6/16/2020,ETHERIUM,26189299289.0
6/17/2020,ETHERIUM,26031090456.0
6/18/2020,ETHERIUM,25771716739.0
6/19/2020,ETHERIUM,25490449738.0
6/20/2020,ETHERIUM,25509347516.0
6/21/2020,ETHERIUM,25363050533.0
6/22/2020,ETHERIUM,27109581717.0
6/23/2020,ETHERIUM,27079509865.0
6/24/2020,ETHERIUM,26180061369.0
6/25/2020,ETHERIUM,25915394280.0
6/26/2020,ETHERIUM,25614425361.0
6/27/2020,ETHERIUM,24614343964.0
6/28/2020,ETHERIUM,25034993920.0
6/29/2020,ETHERIUM,25437055979.0
6/30/2020,ETHERIUM,25183841814.0
7/1/2020,ETHERIUM,25792038110.0
7/2/2020,ETHERIUM,25299190857.0
7/3/2020,ETHERIUM,25123416136.0
7/4/2020,ETHERIUM,25546997597.0
7/5/2020,ETHERIUM,25416258981.0
7/6/2020,ETHERIUM,26927972853.0
7/7/2020,ETHERIUM,26689447483.0
7/8/2020,ETHERIUM,27567241571.0
7/9/2020,ETHERIUM,26990662346.0
7/10/2020,ETHERIUM,26924876120.0
7/11/2020,ETHERIUM,26735288583.0
7/12/2020,ETHERIUM,26962311537.0
7/13/2020,ETHERIUM,26743992426.0
7/14/2020,ETHERIUM,26893914229.0
7/15/2020,ETHERIUM,26644882052.0
7/16/2020,ETHERIUM,26107970752.0
7/17/2020,ETHERIUM,26032399060.0
7/18/2020,ETHERIUM,26378254395.0
7/19/2020,ETHERIUM,26767061819.0
7/20/2020,ETHERIUM,26435139786.0
7/21/2020,ETHERIUM,27432666168.0
7/22/2020,ETHERIUM,29555758888.0
7/23/2020,ETHERIUM,30792866274.0
7/24/2020,ETHERIUM,31320722611.0
7/25/2020,ETHERIUM,34177582482.0
7/26/2020,ETHERIUM,34812771347.0
7/27/2020,ETHERIUM,36181952862.0
7/28/2020,ETHERIUM,35602169877.0
7/29/2020,ETHERIUM,35607672742.0
7/30/2020,ETHERIUM,37620638892.0
7/31/2020,ETHERIUM,38769324646.0
8/1/2020,ETHERIUM,43366955916.0
8/2/2020,ETHERIUM,41691372173.0
8/3/2020,ETHERIUM,43187296588.0
8/4/2020,ETHERIUM,43772364124.0
8/5/2020,ETHERIUM,44891355574.0
8/6/2020,ETHERIUM,44156591358.0
8/7/2020,ETHERIUM,42630189303.0
8/8/2020,ETHERIUM,43983933680.0
8/9/2020,ETHERIUM,43633107487.0
8/10/2020,ETHERIUM,44336365680.0
8/11/2020,ETHERIUM,42514230904.0
8/12/2020,ETHERIUM,43427532505.0
8/13/2020,ETHERIUM,47649376742.0
8/14/2020,ETHERIUM,49144669696.0
8/15/2020,ETHERIUM,48537169375.0
8/16/2020,ETHERIUM,48580086006.0
8/17/2020,ETHERIUM,48574926933.0
8/18/2020,ETHERIUM,47515172269.0
8/19/2020,ETHERIUM,45672533762.0
8/20/2020,ETHERIUM,46731165713.0
8/21/2020,ETHERIUM,43478608747.0
8/22/2020,ETHERIUM,44457618325.0
8/23/2020,ETHERIUM,44017778355.0
8/24/2020,ETHERIUM,45915066246.0
8/25/2020,ETHERIUM,43091225867.0
8/26/2020,ETHERIUM,43404201327.0
8/27/2020,ETHERIUM,42960602784.0
8/28/2020,ETHERIUM,44391895466.0
8/29/2020,ETHERIUM,44996121010.0
8/30/2020,ETHERIUM,48129499623.0
8/31/2020,ETHERIUM,49022839168.0
9/1/2020,ETHERIUM,54049626233.0
9/2/2020,ETHERIUM,49610772982.0
9/3/2020,ETHERIUM,43131280399.0
9/4/2020,ETHERIUM,43488229604.0
9/5/2020,ETHERIUM,37278944502.0
9/6/2020,ETHERIUM,39736730665.0
9/7/2020,ETHERIUM,39694172821.0
9/8/2020,ETHERIUM,37888484829.0
9/9/2020,ETHERIUM,39619068729.0
9/10/2020,ETHERIUM,41348916471.0
9/11/2020,ETHERIUM,42095259301.0
9/12/2020,ETHERIUM,43479345004.0
9/13/2020,ETHERIUM,41168100878.0
9/14/2020,ETHERIUM,42317036025.0
9/15/2020,ETHERIUM,40986000228.0
9/16/2020,ETHERIUM,41146947103.0
9/17/2020,ETHERIUM,43869451052.0
9/18/2020,ETHERIUM,43065296801.0
9/19/2020,ETHERIUM,43406819675.0
9/20/2020,ETHERIUM,41830036917.0
9/21/2020,ETHERIUM,38594926760.0
9/22/2020,ETHERIUM,38717574919.0
9/23/2020,ETHERIUM,36139108532.0
9/24/2020,ETHERIUM,39362832187.0
9/25/2020,ETHERIUM,39657310393.0
9/26/2020,ETHERIUM,39987598879.0
9/27/2020,ETHERIUM,40163831868.0
9/28/2020,ETHERIUM,40093894096.0
9/29/2020,ETHERIUM,40577084096.0
9/30/2020,ETHERIUM,40612933221.0
10/1/2020,ETHERIUM,39758391696.0
10/2/2020,ETHERIUM,39022839809.0
10/3/2020,ETHERIUM,39123566091.0
10/4/2020,ETHERIUM,39770015477.0
10/5/2020,ETHERIUM,39870969679.0
10/6/2020,ETHERIUM,38398034416.0
10/7/2020,ETHERIUM,38521806016.0
10/8/2020,ETHERIUM,39584167809.0
10/9/2020,ETHERIUM,41364317573.0
10/10/2020,ETHERIUM,41937985052.0
10/11/2020,ETHERIUM,42266442521.0
10/12/2020,ETHERIUM,43799633634.0
10/13/2020,ETHERIUM,43112673009.0
10/14/2020,ETHERIUM,42811014988.0
10/15/2020,ETHERIUM,42666305749.0
10/16/2020,ETHERIUM,41405061866.0
10/17/2020,ETHERIUM,41638209280.0
10/18/2020,ETHERIUM,42728924787.0
10/19/2020,ETHERIUM,42908426781.0
10/20/2020,ETHERIUM,41712644604.0
10/21/2020,ETHERIUM,44390199441.0
10/22/2020,ETHERIUM,46879969296.0
10/23/2020,ETHERIUM,46308986137.0
10/24/2020,ETHERIUM,46645974148.0
10/25/2020,ETHERIUM,46026201771.0
10/26/2020,ETHERIUM,44590776702.0
10/27/2020,ETHERIUM,45731920476.0
10/28/2020,ETHERIUM,44023369568.0
10/29/2020,ETHERIUM,43789226262.0
10/30/2020,ETHERIUM,43433013310.0
10/31/2020,ETHERIUM,43776670003.0
11/1/2020,ETHERIUM,44800351864.0
11/2/2020,ETHERIUM,43477115712.0
11/3/2020,ETHERIUM,44014721133.0
11/4/2020,ETHERIUM,45520820969.0
11/5/2020,ETHERIUM,47248734783.0
11/6/2020,ETHERIUM,51724971109.0
11/7/2020,ETHERIUM,49501206896.0
11/8/2020,ETHERIUM,51615811183.0
11/9/2020,ETHERIUM,50394519196.0
11/10/2020,ETHERIUM,51188864451.0
11/11/2020,ETHERIUM,52636636663.0
11/12/2020,ETHERIUM,52489887340.0
11/13/2020,ETHERIUM,54050512182.0
11/14/2020,ETHERIUM,52466731076.0
11/15/2020,ETHERIUM,50974919025.0
11/16/2020,ETHERIUM,52445588186.0
11/17/2020,ETHERIUM,54771213441.0
11/18/2020,ETHERIUM,54414177251.0
11/19/2020,ETHERIUM,53474003939.0
11/20/2020,ETHERIUM,57840602350.0
11/21/2020,ETHERIUM,62137690709.0
11/22/2020,ETHERIUM,64163519384.0
11/23/2020,ETHERIUM,68949701372.0
11/24/2020,ETHERIUM,68658132504.0
11/25/2020,ETHERIUM,64540440797.0
11/26/2020,ETHERIUM,58885598656.0
11/27/2020,ETHERIUM,58738522860.0
11/28/2020,ETHERIUM,61448304281.0
11/29/2020,ETHERIUM,65324166330.0
11/30/2020,ETHERIUM,69718300657.0
12/1/2020,ETHERIUM,66860366299.0
12/2/2020,ETHERIUM,68081684465.0
12/3/2020,ETHERIUM,70207575007.0
12/4/2020,ETHERIUM,65056501295.0
12/5/2020,ETHERIUM,67649911267.0
12/6/2020,ETHERIUM,68491760149.0
12/7/2020,ETHERIUM,67313906277.0
12/8/2020,ETHERIUM,63055933387.0
12/9/2020,ETHERIUM,65326998044.0
12/10/2020,ETHERIUM,63768589362.0
12/11/2020,ETHERIUM,62073036502.0
12/12/2020,ETHERIUM,64705025508.0
12/13/2020,ETHERIUM,67214144913.0
12/14/2020,ETHERIUM,66760845862.0
12/15/2020,ETHERIUM,67056853881.0
12/16/2020,ETHERIUM,72439629549.0
12/17/2020,ETHERIUM,73197934506.0
12/18/2020,ETHERIUM,74256894456.0
12/19/2020,ETHERIUM,75143194316.0
12/20/2020,ETHERIUM,72742604554.0
12/21/2020,ETHERIUM,69787305851.0
12/22/2020,ETHERIUM,72260081138.0
12/23/2020,ETHERIUM,67064702189.0
12/24/2020,ETHERIUM,69737739031.0
12/25/2020,ETHERIUM,71335642041.0
12/26/2020,ETHERIUM,72480396045.0
12/27/2020,ETHERIUM,78494378937.0
12/28/2020,ETHERIUM,83297107162.0
12/29/2020,ETHERIUM,83468527573.0
12/30/2020,ETHERIUM,85676429225.0
12/31/2020,ETHERIUM,84297000630.0
1/1/2021,ETHERIUM,83381651193.0
1/2/2021,ETHERIUM,88455317489.0
1/3/2021,ETHERIUM,113006000000.0
1/4/2021,ETHERIUM,117579000000.0
1/5/2021,ETHERIUM,125724000000.0
1/6/2021,ETHERIUM,136902000000.0
1/7/2021,ETHERIUM,139299000000.0
1/8/2021,ETHERIUM,139278000000.0
1/9/2021,ETHERIUM,146955000000.0
1/10/2021,ETHERIUM,144513000000.0
1/11/2021,ETHERIUM,123683000000.0
1/12/2021,ETHERIUM,118664000000.0
1/13/2021,ETHERIUM,128856000000.0
1/14/2021,ETHERIUM,138547000000.0
1/15/2021,ETHERIUM,133425000000.0
1/16/2021,ETHERIUM,140739000000.0
1/17/2021,ETHERIUM,141960000000.0
1/18/2021,ETHERIUM,143132000000.0
1/19/2021,ETHERIUM,158460000000.0
1/20/2021,ETHERIUM,156391000000.0
1/21/2021,ETHERIUM,129523000000.0
1/22/2021,ETHERIUM,141281000000.0
1/23/2021,ETHERIUM,140999000000.0
1/24/2021,ETHERIUM,158685000000.0
1/25/2021,ETHERIUM,151654000000.0
1/26/2021,ETHERIUM,155819000000.0
1/27/2021,ETHERIUM,142573000000.0
1/28/2021,ETHERIUM,153558000000.0
1/29/2021,ETHERIUM,158341000000.0
1/30/2021,ETHERIUM,157954000000.0
1/31/2021,ETHERIUM,150816000000.0
2/1/2021,ETHERIUM,156857000000.0
2/2/2021,ETHERIUM,174535000000.0
2/3/2021,ETHERIUM,190056000000.0
2/4/2021,ETHERIUM,184224000000.0
2/5/2021,ETHERIUM,197084000000.0
2/6/2021,ETHERIUM,192895000000.0
2/7/2021,ETHERIUM,185165000000.0
2/8/2021,ETHERIUM,199797000000.0
2/9/2021,ETHERIUM,202948000000.0
2/10/2021,ETHERIUM,200380000000.0
2/11/2021,ETHERIUM,204687000000.0
2/12/2021,ETHERIUM,211690000000.0
2/13/2021,ETHERIUM,208614000000.0
2/14/2021,ETHERIUM,207739000000.0
2/15/2021,ETHERIUM,205007000000.0
2/16/2021,ETHERIUM,204239000000.0
2/17/2021,ETHERIUM,211676000000.0
2/18/2021,ETHERIUM,221701000000.0
2/19/2021,ETHERIUM,225011000000.0
2/20/2021,ETHERIUM,219504000000.0
2/21/2021,ETHERIUM,221949000000.0
2/22/2021,ETHERIUM,203303000000.0
2/23/2021,ETHERIUM,179431000000.0
2/24/2021,ETHERIUM,185596000000.0
2/25/2021,ETHERIUM,171254000000.0
2/26/2021,ETHERIUM,165629000000.0
2/27/2021,ETHERIUM,166995000000.0
2/28/2021,ETHERIUM,163724000000.0
3/1/2021,ETHERIUM,179579000000.0
3/2/2021,ETHERIUM,171173000000.0
3/3/2021,ETHERIUM,182015000000.0
3/4/2021,ETHERIUM,176745000000.0
3/5/2021,ETHERIUM,175941000000.0
3/6/2021,ETHERIUM,190789000000.0
3/7/2021,ETHERIUM,197631000000.0
3/8/2021,ETHERIUM,209952000000.0
3/9/2021,ETHERIUM,214105000000.0
3/10/2021,ETHERIUM,207391000000.0
3/11/2021,ETHERIUM,210209000000.0
3/12/2021,ETHERIUM,203423000000.0
3/13/2021,ETHERIUM,221704000000.0
3/14/2021,ETHERIUM,215626000000.0
3/15/2021,ETHERIUM,206763000000.0
3/16/2021,ETHERIUM,206793000000.0
3/17/2021,ETHERIUM,209339000000.0
3/18/2021,ETHERIUM,205079000000.0
3/19/2021,ETHERIUM,208411000000.0
3/20/2021,ETHERIUM,208708000000.0
3/21/2021,ETHERIUM,205506000000.0
3/22/2021,ETHERIUM,194520000000.0
3/23/2021,ETHERIUM,192543000000.0
3/24/2021,ETHERIUM,182790000000.0
3/25/2021,ETHERIUM,183047000000.0
3/26/2021,ETHERIUM,195367000000.0
3/27/2021,ETHERIUM,197976000000.0
3/28/2021,ETHERIUM,194201000000.0
3/29/2021,ETHERIUM,208744000000.0
3/30/2021,ETHERIUM,212196000000.0
3/31/2021,ETHERIUM,220983000000.0
4/1/2021,ETHERIUM,227276000000.0
4/2/2021,ETHERIUM,246078000000.0
4/3/2021,ETHERIUM,233546000000.0
4/4/2021,ETHERIUM,239600000000.0
4/5/2021,ETHERIUM,242181000000.0
4/6/2021,ETHERIUM,244214000000.0
4/7/2021,ETHERIUM,229070000000.0
4/8/2021,ETHERIUM,239846000000.0
4/9/2021,ETHERIUM,238431000000.0
4/10/2021,ETHERIUM,245862000000.0
4/11/2021,ETHERIUM,247528000000.0
4/12/2021,ETHERIUM,247379000000.0
4/13/2021,ETHERIUM,265311000000.0
4/14/2021,ETHERIUM,280631000000.0
4/15/2021,ETHERIUM,290975000000.0
4/16/2021,ETHERIUM,280472000000.0
4/17/2021,ETHERIUM,270548000000.0
4/18/2021,ETHERIUM,259180000000.0
4/19/2021,ETHERIUM,250561000000.0
4/20/2021,ETHERIUM,269065000000.0
4/21/2021,ETHERIUM,273198000000.0
4/22/2021,ETHERIUM,279669000000.0
4/23/2021,ETHERIUM,272468000000.0
4/24/2021,ETHERIUM,258564000000.0
4/25/2021,ETHERIUM,265991000000.0
4/26/2021,ETHERIUM,292098000000.0
4/27/2021,ETHERIUM,306043000000.0
4/28/2021,ETHERIUM,316937000000.0
4/29/2021,ETHERIUM,319320000000.0
4/30/2021,ETHERIUM,320488000000.0
5/1/2021,ETHERIUM,341240000000.0
5/2/2021,ETHERIUM,341645000000.0
5/3/2021,ETHERIUM,397023000000.0
5/4/2021,ETHERIUM,379042000000.0
5/5/2021,ETHERIUM,408144000000.0
5/6/2021,ETHERIUM,405253000000.0
5/7/2021,ETHERIUM,403227000000.0
5/8/2021,ETHERIUM,450071000000.0
5/9/2021,ETHERIUM,453518000000.0
5/10/2021,ETHERIUM,457996000000.0
5/11/2021,ETHERIUM,481389000000.0
5/12/2021,ETHERIUM,460560000000.0
5/13/2021,ETHERIUM,427206000000.0
5/14/2021,ETHERIUM,473555000000.0
5/15/2021,ETHERIUM,425619000000.0
5/16/2021,ETHERIUM,413294000000.0
5/17/2021,ETHERIUM,380212000000.0
5/18/2021,ETHERIUM,390482000000.0
5/19/2021,ETHERIUM,294004000000.0
5/20/2021,ETHERIUM,322122000000.0
5/21/2021,ETHERIUM,279952000000.0
5/22/2021,ETHERIUM,269182000000.0
5/23/2021,ETHERIUM,244245000000.0
5/24/2021,ETHERIUM,304666000000.0
5/25/2021,ETHERIUM,312871000000.0
5/26/2021,ETHERIUM,332881000000.0
5/27/2021,ETHERIUM,318342000000.0
5/28/2021,ETHERIUM,280332000000.0
5/29/2021,ETHERIUM,265687000000.0
5/30/2021,ETHERIUM,277659000000.0
5/31/2021,ETHERIUM,313393000000.0
6/1/2021,ETHERIUM,304952000000.0
6/2/2021,ETHERIUM,315086000000.0
6/3/2021,ETHERIUM,332015000000.0
6/4/2021,ETHERIUM,312385000000.0
