date,coin,price_in_usd
6/24/2012,BITCOIN,6.350494039
6/25/2012,BITCOIN,6.31747363
6/26/2012,BITCOIN,6.432860829
6/27/2012,BITCOIN,6.615713402
6/28/2012,BITCOIN,6.590064633
6/29/2012,BITCOIN,6.658776757
6/30/2012,BITCOIN,6.680427623
7/1/2012,BITCOIN,6.626860092
7/2/2012,BITCOIN,6.743478051
7/3/2012,BITCOIN,6.449992403
7/4/2012,BITCOIN,6.514835333
7/5/2012,BITCOIN,6.642398604
7/6/2012,BITCOIN,6.672181189
7/7/2012,BITCOIN,6.808273712
7/8/2012,BITCOIN,6.796317688
7/9/2012,BITCOIN,7.032395886
7/10/2012,BITCOIN,7.178580036
7/11/2012,BITCOIN,7.185147789
7/12/2012,BITCOIN,7.55593565
7/13/2012,BITCOIN,7.630921256
7/14/2012,BITCOIN,7.580129178
7/15/2012,BITCOIN,7.62723486
7/16/2012,BITCOIN,8.493405677
7/17/2012,BITCOIN,8.751984855
7/18/2012,BITCOIN,9.095192686
7/19/2012,BITCOIN,8.879533414
7/20/2012,BITCOIN,8.532450679
7/21/2012,BITCOIN,8.875645841
7/22/2012,BITCOIN,8.506562544
7/23/2012,BITCOIN,8.531211269
7/24/2012,BITCOIN,8.574585171
7/25/2012,BITCOIN,8.769347273
7/26/2012,BITCOIN,8.875765046
7/27/2012,BITCOIN,8.891459894
7/28/2012,BITCOIN,8.842560894
7/29/2012,BITCOIN,8.747680659
7/30/2012,BITCOIN,9.088317249
7/31/2012,BITCOIN,9.320998402
8/1/2012,BITCOIN,9.568020904
8/2/2012,BITCOIN,10.5510397
8/3/2012,BITCOIN,10.91586475
8/4/2012,BITCOIN,10.91971488
8/5/2012,BITCOIN,10.80511738
8/6/2012,BITCOIN,10.8694465
8/7/2012,BITCOIN,10.94127944
8/8/2012,BITCOIN,11.0703916
8/9/2012,BITCOIN,11.10372474
8/10/2012,BITCOIN,11.4475688
8/11/2012,BITCOIN,11.54253553
8/12/2012,BITCOIN,11.59255239
8/13/2012,BITCOIN,11.98496299
8/14/2012,BITCOIN,12.18709748
8/15/2012,BITCOIN,13.17007735
8/16/2012,BITCOIN,13.45079082
8/17/2012,BITCOIN,12.07700554
8/18/2012,BITCOIN,11.57750716
8/19/2012,BITCOIN,7.830621842
8/20/2012,BITCOIN,9.979876649
8/21/2012,BITCOIN,9.902982018
8/22/2012,BITCOIN,9.772554579
8/23/2012,BITCOIN,10.08865743
8/24/2012,BITCOIN,10.59404259
8/25/2012,BITCOIN,10.58367667
8/26/2012,BITCOIN,10.54553074
8/27/2012,BITCOIN,10.90038008
8/28/2012,BITCOIN,10.93295853
8/29/2012,BITCOIN,10.8677839
8/30/2012,BITCOIN,10.72774884
8/31/2012,BITCOIN,10.10240982
9/1/2012,BITCOIN,10.00653294
9/2/2012,BITCOIN,10.2261162
9/3/2012,BITCOIN,10.49713431
9/4/2012,BITCOIN,10.36400189
9/5/2012,BITCOIN,11.02552288
9/6/2012,BITCOIN,11.16076902
9/7/2012,BITCOIN,11.07612234
9/8/2012,BITCOIN,11.04327003
9/9/2012,BITCOIN,11.06209549
9/10/2012,BITCOIN,11.1252888
9/11/2012,BITCOIN,11.26809296
9/12/2012,BITCOIN,11.31528591
9/13/2012,BITCOIN,11.38029929
9/14/2012,BITCOIN,11.73010762
9/15/2012,BITCOIN,11.71839342
9/16/2012,BITCOIN,11.88691122
9/17/2012,BITCOIN,11.90831716
9/18/2012,BITCOIN,12.25965084
9/19/2012,BITCOIN,12.5048541
9/20/2012,BITCOIN,12.36717665
9/21/2012,BITCOIN,12.33365784
9/22/2012,BITCOIN,12.21372763
9/23/2012,BITCOIN,12.16546303
9/24/2012,BITCOIN,12.11358872
9/25/2012,BITCOIN,12.18240539
9/26/2012,BITCOIN,12.31981686
9/27/2012,BITCOIN,12.3187514
9/28/2012,BITCOIN,12.38145739
9/29/2012,BITCOIN,12.40475151
9/30/2012,BITCOIN,12.39162247
10/1/2012,BITCOIN,12.38939516
10/2/2012,BITCOIN,12.8072381
10/3/2012,BITCOIN,12.95543049
10/4/2012,BITCOIN,12.86238578
10/5/2012,BITCOIN,12.75221942
10/6/2012,BITCOIN,12.50512971
10/7/2012,BITCOIN,11.87399709
10/8/2012,BITCOIN,11.73332975
10/9/2012,BITCOIN,11.82866344
10/10/2012,BITCOIN,12.10918848
10/11/2012,BITCOIN,12.06755181
10/12/2012,BITCOIN,12.02806816
10/13/2012,BITCOIN,11.92680383
10/14/2012,BITCOIN,11.65057796
10/15/2012,BITCOIN,11.90830953
10/16/2012,BITCOIN,11.84801807
10/17/2012,BITCOIN,11.91938816
10/18/2012,BITCOIN,11.92593284
10/19/2012,BITCOIN,11.7574858
10/20/2012,BITCOIN,11.69437755
10/21/2012,BITCOIN,11.65741141
10/22/2012,BITCOIN,11.74107791
10/23/2012,BITCOIN,11.70778173
10/24/2012,BITCOIN,11.63435239
10/25/2012,BITCOIN,10.75362982
10/26/2012,BITCOIN,10.13061949
10/27/2012,BITCOIN,10.4581863
10/28/2012,BITCOIN,10.70996208
10/29/2012,BITCOIN,10.63073898
10/30/2012,BITCOIN,10.85932306
10/31/2012,BITCOIN,11.14607184
11/1/2012,BITCOIN,10.61353575
11/2/2012,BITCOIN,10.53050364
11/3/2012,BITCOIN,10.65074702
11/4/2012,BITCOIN,10.79688289
11/5/2012,BITCOIN,10.74082074
11/6/2012,BITCOIN,10.8681975
11/7/2012,BITCOIN,10.95409894
11/8/2012,BITCOIN,10.89269937
11/9/2012,BITCOIN,10.81586722
11/10/2012,BITCOIN,10.86326044
11/11/2012,BITCOIN,10.84184064
11/12/2012,BITCOIN,11.03134246
11/13/2012,BITCOIN,10.99800278
11/14/2012,BITCOIN,10.95895242
11/15/2012,BITCOIN,11.17510986
11/16/2012,BITCOIN,11.70504483
11/17/2012,BITCOIN,11.7500424
11/18/2012,BITCOIN,11.66563103
11/19/2012,BITCOIN,11.75052935
11/20/2012,BITCOIN,11.69917032
11/21/2012,BITCOIN,11.72913518
11/22/2012,BITCOIN,12.29199795
11/23/2012,BITCOIN,12.28028762
11/24/2012,BITCOIN,12.4132044
11/25/2012,BITCOIN,12.52968949
11/26/2012,BITCOIN,12.18462624
11/27/2012,BITCOIN,12.15927538
11/28/2012,BITCOIN,12.33165983
11/29/2012,BITCOIN,12.49766165
11/30/2012,BITCOIN,12.58613893
12/1/2012,BITCOIN,12.59238687
12/2/2012,BITCOIN,12.49794476
12/3/2012,BITCOIN,12.65695784
12/4/2012,BITCOIN,13.36958958
12/5/2012,BITCOIN,13.31275022
12/6/2012,BITCOIN,13.47792454
12/7/2012,BITCOIN,13.47728245
12/8/2012,BITCOIN,13.49998441
12/9/2012,BITCOIN,13.34651089
12/10/2012,BITCOIN,13.49225658
12/11/2012,BITCOIN,13.61541567
12/12/2012,BITCOIN,13.66821364
12/13/2012,BITCOIN,13.75525152
12/14/2012,BITCOIN,13.60092225
12/15/2012,BITCOIN,13.53094829
12/16/2012,BITCOIN,13.33286108
12/17/2012,BITCOIN,13.32007195
12/18/2012,BITCOIN,13.27203387
12/19/2012,BITCOIN,13.53854318
12/20/2012,BITCOIN,13.57002703
12/21/2012,BITCOIN,13.428968
12/22/2012,BITCOIN,13.42721391
12/23/2012,BITCOIN,13.31810576
12/24/2012,BITCOIN,13.42666267
12/25/2012,BITCOIN,13.365567
12/26/2012,BITCOIN,13.45469902
12/27/2012,BITCOIN,13.39930318
12/28/2012,BITCOIN,13.45550722
12/29/2012,BITCOIN,13.37400386
12/30/2012,BITCOIN,13.4450138
12/31/2012,BITCOIN,13.54555244
1/1/2013,BITCOIN,13.33137142
1/2/2013,BITCOIN,13.28060681
1/3/2013,BITCOIN,13.38408115
1/4/2013,BITCOIN,13.45172115
1/5/2013,BITCOIN,13.45940677
1/6/2013,BITCOIN,13.50449651
1/7/2013,BITCOIN,13.55606166
1/8/2013,BITCOIN,13.78035063
1/9/2013,BITCOIN,13.82095526
1/10/2013,BITCOIN,14.12317286
1/11/2013,BITCOIN,14.22762112
1/12/2013,BITCOIN,14.21428566
1/13/2013,BITCOIN,14.16078827
1/14/2013,BITCOIN,14.31797032
1/15/2013,BITCOIN,14.31363775
1/16/2013,BITCOIN,14.70781405
1/17/2013,BITCOIN,15.59859974
1/18/2013,BITCOIN,15.71579112
1/19/2013,BITCOIN,15.5881264
1/20/2013,BITCOIN,15.71959214
1/21/2013,BITCOIN,16.78101952
1/22/2013,BITCOIN,17.30017884
1/23/2013,BITCOIN,17.53639542
1/24/2013,BITCOIN,16.90108607
1/25/2013,BITCOIN,17.40720203
1/26/2013,BITCOIN,17.55362918
1/27/2013,BITCOIN,17.86462801
1/28/2013,BITCOIN,18.79426487
1/29/2013,BITCOIN,19.51471419
1/30/2013,BITCOIN,19.73744669
1/31/2013,BITCOIN,20.51164303
2/1/2013,BITCOIN,20.44309196
2/2/2013,BITCOIN,19.63590171
2/3/2013,BITCOIN,20.57893968
2/4/2013,BITCOIN,20.44048796
2/5/2013,BITCOIN,20.65934473
2/6/2013,BITCOIN,21.20856553
2/7/2013,BITCOIN,22.11776518
2/8/2013,BITCOIN,22.78736505
2/9/2013,BITCOIN,23.73386015
2/10/2013,BITCOIN,23.90028936
2/11/2013,BITCOIN,24.49727269
2/12/2013,BITCOIN,24.97973641
2/13/2013,BITCOIN,24.64165093
2/14/2013,BITCOIN,27.28238982
2/15/2013,BITCOIN,27.17126923
2/16/2013,BITCOIN,27.34616356
2/17/2013,BITCOIN,26.92725138
2/18/2013,BITCOIN,26.92886764
2/19/2013,BITCOIN,29.41362438
2/20/2013,BITCOIN,29.81980723
2/21/2013,BITCOIN,29.81806892
2/22/2013,BITCOIN,30.47265653
2/23/2013,BITCOIN,29.80645455
2/24/2013,BITCOIN,29.88284849
2/25/2013,BITCOIN,30.35203309
2/26/2013,BITCOIN,31.15553735
2/27/2013,BITCOIN,31.24026108
2/28/2013,BITCOIN,33.37529394
3/1/2013,BITCOIN,34.60625703
3/2/2013,BITCOIN,34.14351592
3/3/2013,BITCOIN,34.45174048
3/4/2013,BITCOIN,36.37626525
3/5/2013,BITCOIN,40.67295399
3/6/2013,BITCOIN,43.28499619
3/7/2013,BITCOIN,41.94744072
3/8/2013,BITCOIN,43.90292891
3/9/2013,BITCOIN,46.88858661
3/10/2013,BITCOIN,46.06603846
3/11/2013,BITCOIN,48.27507458
3/12/2013,BITCOIN,44.41354526
3/13/2013,BITCOIN,47.01619085
3/14/2013,BITCOIN,46.92556255
3/15/2013,BITCOIN,46.90251725
3/16/2013,BITCOIN,47.1570157
3/17/2013,BITCOIN,47.33349978
3/18/2013,BITCOIN,51.36543639
3/19/2013,BITCOIN,59.49860111
3/20/2013,BITCOIN,63.6874855
3/21/2013,BITCOIN,70.91752501
3/22/2013,BITCOIN,69.84608454
3/23/2013,BITCOIN,64.38311637
3/24/2013,BITCOIN,71.69042421
3/25/2013,BITCOIN,74.31408925
3/26/2013,BITCOIN,78.61419743
3/27/2013,BITCOIN,88.85207991
3/28/2013,BITCOIN,87.67317396
3/29/2013,BITCOIN,90.29569936
3/30/2013,BITCOIN,92.18995999
3/31/2013,BITCOIN,93.89923842
4/1/2013,BITCOIN,103.5803469
4/2/2013,BITCOIN,116.6799442
4/3/2013,BITCOIN,131.3848094
4/4/2013,BITCOIN,133.0071205
4/5/2013,BITCOIN,142.6260655
4/6/2013,BITCOIN,143.081823
4/7/2013,BITCOIN,162.8522146
4/8/2013,BITCOIN,186.3511618
4/9/2013,BITCOIN,230.6829967
4/10/2013,BITCOIN,161.1928897
4/11/2013,BITCOIN,82.90158504
4/12/2013,BITCOIN,111.4763732
4/13/2013,BITCOIN,97.60907187
4/14/2013,BITCOIN,88.8614914
4/15/2013,BITCOIN,80.87469317
4/16/2013,BITCOIN,68.28313873
4/17/2013,BITCOIN,92.86403691
4/18/2013,BITCOIN,108.6283451
4/19/2013,BITCOIN,119.0122832
4/20/2013,BITCOIN,128.2082889
4/21/2013,BITCOIN,118.4832438
4/22/2013,BITCOIN,126.3142718
4/23/2013,BITCOIN,142.1272181
4/24/2013,BITCOIN,154.1332778
4/25/2013,BITCOIN,141.0086593
4/26/2013,BITCOIN,137.2096004
4/27/2013,BITCOIN,128.2266696
4/28/2013,BITCOIN,134.6235696
4/29/2013,BITCOIN,143.8103782
4/30/2013,BITCOIN,139.1296475
5/1/2013,BITCOIN,116.113801
5/2/2013,BITCOIN,106.3409847
5/3/2013,BITCOIN,96.31684027
5/4/2013,BITCOIN,112.4976364
5/5/2013,BITCOIN,116.4887158
5/6/2013,BITCOIN,112.1185962
5/7/2013,BITCOIN,111.6092129
5/8/2013,BITCOIN,113.1360619
5/9/2013,BITCOIN,111.9745327
5/10/2013,BITCOIN,117.6910369
5/11/2013,BITCOIN,115.4997777
5/12/2013,BITCOIN,114.8856756
5/13/2013,BITCOIN,117.4044566
5/14/2013,BITCOIN,107.8655666
5/15/2013,BITCOIN,108.9868524
5/16/2013,BITCOIN,112.9178741
5/17/2013,BITCOIN,117.284616
5/18/2013,BITCOIN,118.1698767
5/19/2013,BITCOIN,117.0338802
5/20/2013,BITCOIN,117.8186365
5/21/2013,BITCOIN,117.2520409
5/22/2013,BITCOIN,118.9781736
5/23/2013,BITCOIN,123.726156
5/24/2013,BITCOIN,128.9710807
5/25/2013,BITCOIN,128.8449153
5/26/2013,BITCOIN,130.1586011
5/27/2013,BITCOIN,126.3929059
5/28/2013,BITCOIN,125.9045953
5/29/2013,BITCOIN,129.5648124
5/30/2013,BITCOIN,126.5130684
5/31/2013,BITCOIN,127.8164889
6/1/2013,BITCOIN,128.7911511
6/2/2013,BITCOIN,122.6267089
6/3/2013,BITCOIN,122.9491879
6/4/2013,BITCOIN,120.1899687
6/5/2013,BITCOIN,120.8699238
6/6/2013,BITCOIN,119.0539757
6/7/2013,BITCOIN,110.1977314
6/8/2013,BITCOIN,109.1785453
6/9/2013,BITCOIN,99.90360345
6/10/2013,BITCOIN,104.3575666
6/11/2013,BITCOIN,107.5075205
6/12/2013,BITCOIN,106.3781163
6/13/2013,BITCOIN,101.3238977
6/14/2013,BITCOIN,99.2132443
6/15/2013,BITCOIN,99.87503741
6/16/2013,BITCOIN,99.03835126
6/17/2013,BITCOIN,100.1263051
6/18/2013,BITCOIN,104.2891764
6/19/2013,BITCOIN,104.4171508
6/20/2013,BITCOIN,104.3234997
6/21/2013,BITCOIN,101.4168574
6/22/2013,BITCOIN,100.0395085
6/23/2013,BITCOIN,100.3147446
6/24/2013,BITCOIN,99.04568323
6/25/2013,BITCOIN,97.83278872
6/26/2013,BITCOIN,98.65170076
6/27/2013,BITCOIN,96.8039496
6/28/2013,BITCOIN,89.42450672
6/29/2013,BITCOIN,88.79729106
6/30/2013,BITCOIN,89.48090766
7/1/2013,BITCOIN,82.86757013
7/2/2013,BITCOIN,87.81646669
7/3/2013,BITCOIN,77.6913308
7/4/2013,BITCOIN,79.13487084
7/5/2013,BITCOIN,67.44762385
7/6/2013,BITCOIN,66.34168089
7/7/2013,BITCOIN,72.10952237
7/8/2013,BITCOIN,73.98855377
7/9/2013,BITCOIN,74.89191087
7/10/2013,BITCOIN,85.01367914
7/11/2013,BITCOIN,87.49754939
7/12/2013,BITCOIN,90.04669871
7/13/2013,BITCOIN,91.5925979
7/14/2013,BITCOIN,89.89226928
7/15/2013,BITCOIN,93.79615254
7/16/2013,BITCOIN,91.78103565
7/17/2013,BITCOIN,91.03135126
7/18/2013,BITCOIN,84.96172912
7/19/2013,BITCOIN,86.2387946
7/20/2013,BITCOIN,84.91085915
7/21/2013,BITCOIN,85.66435026
7/22/2013,BITCOIN,85.64902864
7/23/2013,BITCOIN,86.97705669
7/24/2013,BITCOIN,88.15173057
7/25/2013,BITCOIN,90.16609223
7/26/2013,BITCOIN,89.98398597
7/27/2013,BITCOIN,88.16527586
7/28/2013,BITCOIN,92.7458422
7/29/2013,BITCOIN,93.29869725
7/30/2013,BITCOIN,96.65955289
7/31/2013,BITCOIN,98.02441993
8/1/2013,BITCOIN,96.56801783
8/2/2013,BITCOIN,96.07453068
8/3/2013,BITCOIN,95.50670953
8/4/2013,BITCOIN,96.36548217
8/5/2013,BITCOIN,97.52713384
8/6/2013,BITCOIN,97.6712066
8/7/2013,BITCOIN,97.0542069
8/8/2013,BITCOIN,94.25727177
8/9/2013,BITCOIN,92.47277674
8/10/2013,BITCOIN,93.29355289
8/11/2013,BITCOIN,94.27131239
8/12/2013,BITCOIN,95.44647078
8/13/2013,BITCOIN,97.75907508
8/14/2013,BITCOIN,99.12128755
8/15/2013,BITCOIN,98.10633314
8/16/2013,BITCOIN,98.29096026
8/17/2013,BITCOIN,99.63050438
8/18/2013,BITCOIN,99.17803974
8/19/2013,BITCOIN,102.7840123
8/20/2013,BITCOIN,104.500211
8/21/2013,BITCOIN,110.8016037
8/22/2013,BITCOIN,109.5232168
8/23/2013,BITCOIN,107.6975716
8/24/2013,BITCOIN,108.882675
8/25/2013,BITCOIN,113.0825634
8/26/2013,BITCOIN,112.1181148
8/27/2013,BITCOIN,117.7597908
8/28/2013,BITCOIN,118.3174144
8/29/2013,BITCOIN,118.8356382
8/30/2013,BITCOIN,124.8853796
8/31/2013,BITCOIN,128.377979
9/1/2013,BITCOIN,130.536372
9/2/2013,BITCOIN,129.5653717
9/3/2013,BITCOIN,129.1828036
9/4/2013,BITCOIN,122.5292387
9/5/2013,BITCOIN,122.370085
9/6/2013,BITCOIN,117.8611464
9/7/2013,BITCOIN,119.8149895
9/8/2013,BITCOIN,118.0573863
9/9/2013,BITCOIN,121.2592726
9/10/2013,BITCOIN,122.2155302
9/11/2013,BITCOIN,127.0882271
9/12/2013,BITCOIN,126.7807236
9/13/2013,BITCOIN,127.4077452
9/14/2013,BITCOIN,124.3484775
9/15/2013,BITCOIN,125.0764179
9/16/2013,BITCOIN,126.204666
9/17/2013,BITCOIN,126.8972501
9/18/2013,BITCOIN,126.9038194
9/19/2013,BITCOIN,124.1809573
9/20/2013,BITCOIN,122.9216359
9/21/2013,BITCOIN,123.5082569
9/22/2013,BITCOIN,123.1249351
9/23/2013,BITCOIN,122.865699
9/24/2013,BITCOIN,123.7973577
9/25/2013,BITCOIN,123.6140786
9/26/2013,BITCOIN,124.6856745
9/27/2013,BITCOIN,126.6053477
9/28/2013,BITCOIN,126.7965517
9/29/2013,BITCOIN,127.1086277
9/30/2013,BITCOIN,126.0902618
10/1/2013,BITCOIN,127.5754243
10/2/2013,BITCOIN,104.1050929
10/3/2013,BITCOIN,117.575495
10/4/2013,BITCOIN,121.9303477
10/5/2013,BITCOIN,121.3934027
10/6/2013,BITCOIN,122.4752613
10/7/2013,BITCOIN,123.9068726
10/8/2013,BITCOIN,124.7665289
10/9/2013,BITCOIN,125.9335203
10/10/2013,BITCOIN,126.7046505
10/11/2013,BITCOIN,127.2552992
10/12/2013,BITCOIN,127.851263
10/13/2013,BITCOIN,132.4156587
10/14/2013,BITCOIN,135.3391949
10/15/2013,BITCOIN,141.4939085
10/16/2013,BITCOIN,138.3279219
10/17/2013,BITCOIN,143.7471338
10/18/2013,BITCOIN,152.7755722
10/19/2013,BITCOIN,165.7727171
10/20/2013,BITCOIN,166.5001511
10/21/2013,BITCOIN,179.9106286
10/22/2013,BITCOIN,190.4027814
10/23/2013,BITCOIN,204.600351
10/24/2013,BITCOIN,194.4100438
10/25/2013,BITCOIN,185.6437876
10/26/2013,BITCOIN,179.808218
10/27/2013,BITCOIN,194.5461333
10/28/2013,BITCOIN,196.2746873
10/29/2013,BITCOIN,204.4281742
10/30/2013,BITCOIN,197.9005994
10/31/2013,BITCOIN,203.2836499
11/1/2013,BITCOIN,203.0371098
11/2/2013,BITCOIN,204.7928814
11/3/2013,BITCOIN,210.2753826
11/4/2013,BITCOIN,228.7910389
11/5/2013,BITCOIN,243.6416689
11/6/2013,BITCOIN,263.209584
11/7/2013,BITCOIN,290.1242262
11/8/2013,BITCOIN,333.7506565
11/9/2013,BITCOIN,331.0511485
11/10/2013,BITCOIN,327.5586535
11/11/2013,BITCOIN,342.6976929
11/12/2013,BITCOIN,354.6454883
11/13/2013,BITCOIN,394.5044952
11/14/2013,BITCOIN,416.7063033
11/15/2013,BITCOIN,408.3987973
11/16/2013,BITCOIN,435.7984428
11/17/2013,BITCOIN,485.3365769
11/18/2013,BITCOIN,657.7785039
11/19/2013,BITCOIN,546.8783973
11/20/2013,BITCOIN,595.3390996
11/21/2013,BITCOIN,720.7644253
11/22/2013,BITCOIN,802.9169337
11/23/2013,BITCOIN,834.29534
11/24/2013,BITCOIN,807.1666955
11/25/2013,BITCOIN,816.2433866
11/26/2013,BITCOIN,916.0971601
11/27/2013,BITCOIN,962.9105609
11/28/2013,BITCOIN,1007.387164
11/29/2013,BITCOIN,1128.725488
11/30/2013,BITCOIN,1119.296715
12/1/2013,BITCOIN,964.4857937
12/2/2013,BITCOIN,1040.808218
12/3/2013,BITCOIN,1053.621027
12/4/2013,BITCOIN,1134.932231
12/5/2013,BITCOIN,1027.411773
12/6/2013,BITCOIN,824.5817103
12/7/2013,BITCOIN,703.748376
12/8/2013,BITCOIN,783.5733483
12/9/2013,BITCOIN,896.0792899
12/10/2013,BITCOIN,977.1653673
12/11/2013,BITCOIN,875.4640343
12/12/2013,BITCOIN,873.324806
12/13/2013,BITCOIN,879.1561353
12/14/2013,BITCOIN,852.8561205
12/15/2013,BITCOIN,864.0616579
12/16/2013,BITCOIN,677.8941068
12/17/2013,BITCOIN,682.6267727
12/18/2013,BITCOIN,526.1209763
12/19/2013,BITCOIN,685.525129
12/20/2013,BITCOIN,600.2169543
12/21/2013,BITCOIN,597.0335025
12/22/2013,BITCOIN,615.0130353
12/23/2013,BITCOIN,657.9266342
12/24/2013,BITCOIN,650.6647452
12/25/2013,BITCOIN,678.2901581
12/26/2013,BITCOIN,749.996595
12/27/2013,BITCOIN,722.5705675
12/28/2013,BITCOIN,715.8523631
12/29/2013,BITCOIN,727.2712157
12/30/2013,BITCOIN,735.7419971
12/31/2013,BITCOIN,729.5575829
1/1/2014,BITCOIN,752.4045499
1/2/2014,BITCOIN,784.9549213
1/3/2014,BITCOIN,807.222939
1/4/2014,BITCOIN,828.6020626
1/5/2014,BITCOIN,902.4873803
1/6/2014,BITCOIN,914.4599608
1/7/2014,BITCOIN,803.3517962
1/8/2014,BITCOIN,820.6900095
1/9/2014,BITCOIN,831.3347505
1/10/2014,BITCOIN,853.2988548
1/11/2014,BITCOIN,889.5558371
1/12/2014,BITCOIN,845.1913322
1/13/2014,BITCOIN,822.8770122
1/14/2014,BITCOIN,815.2936027
1/15/2014,BITCOIN,841.0898574
1/16/2014,BITCOIN,815.8548003
1/17/2014,BITCOIN,792.8295065
1/18/2014,BITCOIN,809.7835284
1/19/2014,BITCOIN,838.4284747
1/20/2014,BITCOIN,828.8852166
1/21/2014,BITCOIN,823.8179638
1/22/2014,BITCOIN,818.9763863
1/23/2014,BITCOIN,810.9224252
1/24/2014,BITCOIN,781.042514
1/25/2014,BITCOIN,804.4032408
1/26/2014,BITCOIN,814.4993814
1/27/2014,BITCOIN,742.701375
1/28/2014,BITCOIN,790.1764019
1/29/2014,BITCOIN,793.3844249
1/30/2014,BITCOIN,799.4744798
1/31/2014,BITCOIN,803.2375988
2/1/2014,BITCOIN,813.2195492
2/2/2014,BITCOIN,814.4908704
2/3/2014,BITCOIN,806.9974284
2/4/2014,BITCOIN,800.0782319
2/5/2014,BITCOIN,784.4736928
2/6/2014,BITCOIN,763.5693822
2/7/2014,BITCOIN,711.5712734
2/8/2014,BITCOIN,677.6823009
2/9/2014,BITCOIN,687.4060546
2/10/2014,BITCOIN,685.4574988
2/11/2014,BITCOIN,671.8996917
2/12/2014,BITCOIN,653.7657809
2/13/2014,BITCOIN,612.918415
2/14/2014,BITCOIN,668.7886027
2/15/2014,BITCOIN,654.3770602
2/16/2014,BITCOIN,623.2503219
2/17/2014,BITCOIN,631.3345963
2/18/2014,BITCOIN,627.2717614
2/19/2014,BITCOIN,623.5401369
2/20/2014,BITCOIN,563.7685611
2/21/2014,BITCOIN,580.324316
2/22/2014,BITCOIN,607.1246333
2/23/2014,BITCOIN,610.0823237
2/24/2014,BITCOIN,542.2666508
2/25/2014,BITCOIN,533.7076444
2/26/2014,BITCOIN,587.5785883
2/27/2014,BITCOIN,585.3939257
2/28/2014,BITCOIN,551.2947703
3/1/2014,BITCOIN,567.5342354
3/2/2014,BITCOIN,558.5277072
3/3/2014,BITCOIN,676.5057328
3/4/2014,BITCOIN,674.5113994
3/5/2014,BITCOIN,670.3388511
3/6/2014,BITCOIN,667.712834
3/7/2014,BITCOIN,631.7702952
3/8/2014,BITCOIN,621.5241145
3/9/2014,BITCOIN,640.5788893
3/10/2014,BITCOIN,628.1512412
3/11/2014,BITCOIN,633.7338382
3/12/2014,BITCOIN,634.6468237
3/13/2014,BITCOIN,643.4321009
3/14/2014,BITCOIN,628.30859
3/15/2014,BITCOIN,636.2186501
3/16/2014,BITCOIN,634.168901
3/17/2014,BITCOIN,622.7602086
3/18/2014,BITCOIN,614.3095137
3/19/2014,BITCOIN,610.5112035
3/20/2014,BITCOIN,586.6075957
3/21/2014,BITCOIN,569.694518
3/22/2014,BITCOIN,564.7000267
3/23/2014,BITCOIN,558.9588617
3/24/2014,BITCOIN,585.0232505
3/25/2014,BITCOIN,583.7711891
3/26/2014,BITCOIN,579.2438504
3/27/2014,BITCOIN,483.1640126
3/28/2014,BITCOIN,498.6613289
3/29/2014,BITCOIN,489.5170235
3/30/2014,BITCOIN,458.9663283
3/31/2014,BITCOIN,455.3553541
4/1/2014,BITCOIN,479.0084659
4/2/2014,BITCOIN,439.0114925
4/3/2014,BITCOIN,449.4411515
4/4/2014,BITCOIN,449.7198697
4/5/2014,BITCOIN,461.6753315
4/6/2014,BITCOIN,458.6334805
4/7/2014,BITCOIN,448.6552751
4/8/2014,BITCOIN,452.8030988
4/9/2014,BITCOIN,442.8379849
4/10/2014,BITCOIN,366.9118661
4/11/2014,BITCOIN,421.9435281
4/12/2014,BITCOIN,424.2742126
4/13/2014,BITCOIN,416.3623217
4/14/2014,BITCOIN,461.1082466
4/15/2014,BITCOIN,521.6152996
4/16/2014,BITCOIN,531.4818467
4/17/2014,BITCOIN,499.8375515
4/18/2014,BITCOIN,483.0200135
4/19/2014,BITCOIN,504.3655952
4/20/2014,BITCOIN,501.5571844
4/21/2014,BITCOIN,498.0845303
4/22/2014,BITCOIN,489.50351
4/23/2014,BITCOIN,490.6329675
4/24/2014,BITCOIN,503.291801
4/25/2014,BITCOIN,466.4261713
4/26/2014,BITCOIN,459.2267098
4/27/2014,BITCOIN,438.7093637
4/28/2014,BITCOIN,441.5478055
4/29/2014,BITCOIN,447.7099308
4/30/2014,BITCOIN,448.8757155
5/1/2014,BITCOIN,460.1946983
5/2/2014,BITCOIN,452.2397798
5/3/2014,BITCOIN,438.978588
5/4/2014,BITCOIN,436.6753986
5/5/2014,BITCOIN,432.338179
5/6/2014,BITCOIN,430.1282054
5/7/2014,BITCOIN,442.1828761
5/8/2014,BITCOIN,440.4027627
5/9/2014,BITCOIN,452.6979997
5/10/2014,BITCOIN,456.7558463
5/11/2014,BITCOIN,439.114476
5/12/2014,BITCOIN,441.2809556
5/13/2014,BITCOIN,439.005775
5/14/2014,BITCOIN,444.8482057
5/15/2014,BITCOIN,446.9615587
5/16/2014,BITCOIN,448.7421537
5/17/2014,BITCOIN,449.2222893
5/18/2014,BITCOIN,446.9626414
5/19/2014,BITCOIN,447.4048568
5/20/2014,BITCOIN,490.3356482
5/21/2014,BITCOIN,493.9334918
5/22/2014,BITCOIN,526.8142884
5/23/2014,BITCOIN,523.6993203
5/24/2014,BITCOIN,527.6912431
5/25/2014,BITCOIN,573.3124588
